collision_date,year,mo,da,day,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
2015-10-29,2015,10,29,4,63.2,60.9,1005.5,3.5,17.6,24.1,35.9,66.0,46.9,0.54,999.9,1,767
2017-10-25,2017,10,25,3,65.1,65.0,1009.4,4.9,17.1,24.1,35.0,69.1,60.1,0.06,999.9,0,648
2018-10-18,2018,10,18,4,45.6,23.6,1019.5,10.0,16.3,24.1,35.9,63.0,41.0,0.0,999.9,0,735
2017-10-26,2017,10,26,4,60.1,59.6,1002.6,7.8,11.3,24.1,31.1,66.9,55.0,1.86,999.9,0,658
2013-10-26,2013,10,26,6,49.0,32.9,1020.1,10.0,13.7,25.1,34.0,57.9,32.0,0.0,999.9,0,626
2019-10-04,2019,10,04,5,57.4,51.3,1015.5,9.4,14.6,25.1,35.0,63.0,52.0,0.08,999.9,0,708
2019-10-28,2019,10,28,1,56.0,52.3,1016.4,8.3,17.1,25.1,36.9,64.4,53.1,1.67,999.9,1,607
2018-10-05,2018,10,05,5,62.2,57.0,1017.9,9.8,14.7,25.1,29.9,66.9,55.9,0.0,999.9,0,796
2016-10-29,2016,10,29,6,51.0,44.8,1015.3,8.8,15.8,26.0,38.1,59.0,46.0,0.01,999.9,0,614
2019-10-09,2019,10,09,3,56.9,53.6,1022.1,7.8,19.5,26.0,39.0,66.9,55.0,0.17,999.9,0,383
2015-10-20,2015,10,20,2,58.2,45.6,1022.8,9.7,21.3,26.0,34.0,66.0,39.9,0.0,999.9,0,714
2013-10-27,2013,10,27,7,54.3,38.7,1012.5,10.0,13.8,26.0,35.9,57.9,50.0,0.01,999.9,0,512
2018-10-16,2018,10,16,2,57.1,44.8,1015.2,8.6,15.5,26.0,39.0,69.1,43.0,0.18,999.9,0,688
2016-10-28,2016,10,28,5,51.8,46.3,1015.4,7.7,18.6,27.0,38.1,59.0,39.9,0.78,999.9,0,798
2015-10-02,2015,10,02,5,56.0,53.3,1020.6,4.1,22.5,27.0,38.1,57.2,55.0,1.07,999.9,0,798
2016-10-22,2016,10,22,6,61.3,58.9,993.1,3.5,12.2,27.0,36.9,70.0,50.0,0.01,999.9,1,629
2019-10-27,2019,10,27,7,53.4,47.2,1022.7,7.6,14.3,27.0,38.1,62.6,44.1,0.0,999.9,0,467
2015-10-03,2015,10,03,6,55.5,50.4,1026.0,7.9,22.1,27.0,38.1,57.9,53.6,1.01,999.9,0,556
2018-10-21,2018,10,21,7,48.5,41.4,1004.7,9.1,11.8,27.0,35.9,62.1,42.1,0.2,999.9,0,593
2018-10-27,2018,10,27,6,50.0,45.3,1015.4,5.7,16.0,28.0,40.0,59.0,33.1,0.2,999.9,0,757
2019-10-12,2019,10,12,6,56.2,54.1,1011.6,6.7,19.9,28.0,36.9,61.0,55.0,0.12,999.9,0,502
2015-10-01,2015,10,01,4,59.7,55.3,1015.2,8.1,21.4,28.0,36.9,73.9,57.0,1.26,999.9,0,683
2020-10-30,2020,10,30,5,44.3,42.0,1008.8,6.0,21.8,28.9,35.9,50.0,41.0,1.16,999.9,1,390
2020-10-17,2020,10,17,6,54.3,44.2,1022.8,9.5,15.9,29.9,41.0,63.0,50.0,1.47,999.9,1,332
2016-10-23,2016,10,23,7,53.7,35.4,1003.0,10.0,21.3,29.9,45.1,64.0,50.0,0.01,999.9,0,534
2014-10-08,2014,10,08,3,65.2,60.4,1012.5,9.4,12.3,31.1,44.1,70.0,60.1,0.07,999.9,1,639
2018-10-12,2018,10,12,5,63.1,60.6,999.7,5.2,14.8,31.1,42.0,72.0,54.0,1.46,999.9,0,830
2019-10-11,2019,10,11,5,55.5,53.4,1015.1,3.6,26.1,33.0,41.0,57.2,53.6,2.71,999.9,0,606
2019-10-10,2019,10,10,4,54.5,51.8,1018.5,4.9,28.8,34.0,47.0,57.0,53.6,0.72,999.9,0,615
2019-10-17,2019,10,17,4,58.2,50.0,990.0,9.9,28.0,35.0,49.9,64.0,55.4,0.86,999.9,0,608
2012-10-29,2012,10,29,1,56.9,53.1,994.0,6.1,18.7,35.9,52.1,64.4,54.0,0.03,999.9,0,298
2016-10-09,2016,10,09,7,62.2,59.7,1013.8,6.4,13.8,36.9,48.0,69.1,46.9,0.0,999.9,0,480
2016-10-10,2016,10,10,1,54.1,43.8,1016.8,8.0,24.8,36.9,49.0,57.0,51.8,3.76,999.9,0,539
2017-10-30,2017,10,30,1,60.4,52.0,997.1,6.9,27.3,42.0,55.9,66.0,53.1,1.61,999.9,0,832
2020-11-11,2020,11,11,3,61.4,58.9,1020.2,9.0,10.4,12,999.9,66.0,51.1,0.0,999.9,0,299
2020-11-27,2020,11,27,5,54.0,50.8,1016.0,5.4,4.4,12,999.9,62.1,43.0,0.48,999.9,1,266
2020-11-10,2020,11,10,2,57.2,54.5,1022.8,5.7,8.2,13,999.9,68.0,46.9,0.0,999.9,1,341
2020-11-04,2020,11,04,3,46.4,32.9,1031.6,10.0,7.9,13,999.9,55.0,37.0,0.0,999.9,0,302
2020-11-05,2020,11,05,4,59.0,54.7,1031.2,9.8,10.3,13,999.9,64.9,54.0,0.0,999.9,0,356
2020-11-29,2020,11,29,7,47.4,35.5,1018.8,10.0,8.5,14,999.9,55.0,37.9,0.0,999.9,0,237
2020-11-17,2020,11,17,2,47.4,29.0,1012.7,10.0,8.9,15,19.0,62.1,41.0,0.0,999.9,0,257
2020-11-13,2020,11,13,5,53.5,49.8,1016.8,6.9,9.3,15,22.0,64.9,52.0,1.28,999.9,1,387
2020-11-06,2020,11,06,5,59.5,57.3,1025.9,7.6,9.7,15,999.9,64.9,55.9,0.02,999.9,1,362
2020-11-14,2020,11,14,6,50.5,39.3,1016.3,10.0,11.3,20,26.0,55.0,46.9,0.02,999.9,0,295
2020-11-18,2020,11,18,3,38.1,21.8,1022.4,10.0,15.4,21,28.0,54.0,33.1,0.0,999.9,0,291
2020-11-24,2020,11,24,2,42.2,26.6,1020.6,10.0,15.5,22,33.0,61.0,39.0,0.37,999.9,0,321
2020-11-23,2020,11,23,1,53.9,50.1,1016.2,7.6,15.1,22,31.1,61.0,46.0,0.0,999.9,1,289
2020-11-20,2020,11,20,5,56.9,47.9,1027.4,9.0,19.8,26,32.1,62.1,52.0,0.0,999.9,0,347
2013-11-05,2013,11,05,2,43.5,30.4,1037.8,10.0,3.9,7.0,999.9,50.0,37.9,0.0,999.9,0,510
2014-11-10,2014,11,10,1,48.2,42.2,1019.2,9.6,4.0,7.0,999.9,59.0,39.0,0.0,999.9,0,560
2015-11-25,2015,11,25,3,39.6,26.8,1038.6,10.0,4.3,8.0,999.9,50.0,28.9,0.0,999.9,0,717
2016-11-01,2016,11,01,2,46.2,37.1,1027.3,10.0,4.4,8.0,999.9,53.1,34.0,0.01,999.9,0,732
2018-11-19,2018,11,19,1,46.7,41.0,1021.0,10.0,5.0,8.9,999.9,54.0,37.9,0.0,999.9,0,697
2012-11-23,2012,11,23,5,48.3,40.8,1016.5,8.9,3.4,8.9,999.9,54.0,39.2,0.0,999.9,1,481
2016-11-09,2016,11,09,3,51.6,46.1,1009.9,8.8,4.6,8.9,999.9,61.0,39.0,0.0,999.9,1,541
2013-11-06,2013,11,06,3,46.5,41.4,1030.4,10.0,3.7,8.9,999.9,57.0,36.0,0.0,999.9,0,635
2020-11-09,2020,11,09,1,54.8,51.0,1026.6,6.6,5.2,8.9,999.9,71.1,46.0,0.0,999.9,1,315
2015-11-18,2015,11,18,3,42.9,33.8,1034.9,10.0,3.2,8.9,999.9,51.1,30.9,0.0,999.9,0,628
2020-11-28,2020,11,28,6,50.6,44.4,1013.2,8.7,4.3,8.9,999.9,62.1,43.0,0.0,999.9,1,223
2017-11-24,2017,11,24,5,40.8,30.7,1016.1,10.0,6.9,9.9,999.9,50.0,33.1,0.0,999.9,0,502
2019-11-26,2019,11,26,2,46.5,42.5,1015.7,10.0,5.4,9.9,999.9,55.9,35.1,0.0,999.9,1,702
2020-11-08,2020,11,08,7,58.8,51.0,1025.7,8.5,4.7,9.9,999.9,71.1,48.9,0.0,999.9,0,324
2017-11-25,2017,11,25,6,50.1,47.2,1010.6,10.0,7.8,9.9,999.9,55.9,34.0,0.0,999.9,0,456
2016-11-24,2016,11,24,4,42.2,34.3,1025.6,10.0,6.0,9.9,15.0,48.9,30.0,0.0,999.9,0,428
2013-11-16,2013,11,16,6,51.2,43.6,1025.0,9.6,6.5,9.9,999.9,57.9,46.9,0.0,999.9,0,612
2012-11-27,2012,11,27,2,38.7,27.2,1024.2,7.0,4.4,9.9,999.9,44.6,33.8,0.0,999.9,0,583
2012-11-11,2012,11,11,7,54.7,45.1,1030.8,7.0,1.6,9.9,999.9,63.0,37.4,0.0,999.9,0,526
2012-11-12,2012,11,12,1,56.7,50.2,1029.8,7.4,2.9,9.9,17.1,64.9,48.0,0.0,999.9,1,547
2013-11-21,2013,11,21,4,39.0,26.7,1035.0,10.0,4.9,9.9,999.9,48.0,30.9,0.0,999.9,0,628
2018-11-18,2018,11,18,7,41.7,29.3,1025.8,10.0,6.7,11.1,999.9,44.1,35.1,0.0,999.9,0,470
2015-11-04,2015,11,04,3,57.0,49.3,1026.2,9.7,7.4,11.1,999.9,64.0,43.0,0.0,999.9,0,672
2015-11-05,2015,11,05,4,58.9,55.9,1025.8,9.1,7.6,11.1,999.9,66.9,48.9,0.0,999.9,1,690
2015-11-16,2015,11,16,1,54.0,41.2,1020.4,10.0,8.3,11.1,999.9,60.1,41.0,0.0,999.9,0,618
2016-11-08,2016,11,08,2,47.2,38.2,1020.5,10.0,7.1,11.1,999.9,57.0,39.0,0.0,999.9,0,620
2015-11-27,2015,11,27,5,52.6,48.4,1034.2,9.8,7.5,11.1,999.9,59.0,45.0,0.0,999.9,0,480
2014-11-12,2014,11,12,3,56.5,53.5,1012.9,6.0,5.2,11.1,999.9,68.0,45.0,0.0,999.9,1,546
2019-11-03,2019,11,03,7,51.0,36.8,1016.8,10.0,7.5,12.0,999.9,55.9,36.0,0.0,999.9,0,479
2016-11-25,2016,11,25,5,48.6,43.1,1023.9,10.0,6.9,12.0,999.9,51.1,34.0,0.0,999.9,0,455
2013-11-30,2013,11,30,6,31.3,15.4,1038.9,10.0,6.5,12.0,999.9,37.9,25.0,0.0,999.9,0,479
2014-11-11,2014,11,11,2,51.0,47.2,1020.7,9.5,8.2,12.0,999.9,59.0,39.0,0.0,999.9,1,493
2019-11-04,2019,11,04,1,48.1,30.0,1026.3,10.0,7.5,12.0,999.9,55.9,42.1,0.0,999.9,0,623
2017-11-12,2017,11,12,7,35.8,29.8,1032.6,10.0,5.0,12.0,999.9,46.9,24.1,0.0,999.9,0,539
2017-11-03,2017,11,03,5,58.7,58.5,1019.3,3.4,7.7,13.0,999.9,66.0,52.0,0.0,999.9,1,776
2015-11-02,2015,11,02,1,58.3,49.4,1016.1,9.5,7.8,13.0,18.1,64.9,50.0,0.0,999.9,0,613
2012-11-02,2012,11,02,5,48.2,36.0,1003.4,10.0,5.2,13.0,25.1,53.6,46.0,0.0,999.9,0,345
2013-11-17,2013,11,17,7,48.9,45.9,1024.9,6.8,7.0,13.0,999.9,55.9,37.4,0.0,999.9,1,532
2016-11-05,2016,11,05,6,47.8,33.6,1020.6,10.0,7.9,13.0,999.9,55.9,36.0,0.0,999.9,0,626
2015-11-09,2015,11,09,1,51.4,37.7,1029.7,10.0,7.9,13.0,999.9,60.1,43.0,0.0,999.9,0,615
2016-11-26,2016,11,26,6,47.0,45.0,1018.2,6.8,6.3,14.0,999.9,48.9,41.0,0.0,999.9,1,463
2019-11-11,2019,11,11,1,51.5,43.4,1019.0,10.0,7.7,14.0,999.9,59.0,37.9,0.0,999.9,0,481
2013-11-29,2013,11,29,5,31.2,12.9,1033.0,10.0,8.7,14.0,17.1,42.1,26.1,0.0,999.9,0,437
2012-11-06,2012,11,06,2,36.6,17.4,1022.0,10.0,4.8,14.0,18.1,45.0,32.0,0.07,999.9,0,514
2012-11-18,2012,11,18,7,43.2,31.0,1037.2,9.8,5.5,14.0,21.0,48.9,34.0,0.0,999.9,0,446
2017-11-01,2017,11,01,3,50.6,39.9,1026.5,10.0,6.7,14.0,999.9,61.0,37.9,0.0,999.9,0,607
2012-11-20,2012,11,20,2,44.4,32.8,1022.1,10.0,3.6,14.0,19.0,51.8,39.9,0.0,999.9,0,671
2014-11-29,2014,11,29,6,30.9,16.8,1025.3,10.0,6.6,14.0,999.9,39.0,25.0,0.0,999.9,0,394
2015-11-03,2015,11,03,2,54.4,50.7,1020.7,8.2,6.4,14.0,999.9,64.9,43.0,0.0,999.9,1,655
2015-11-28,2015,11,28,6,54.5,50.4,1021.1,9.1,9.4,14.0,999.9,62.1,45.0,0.0,999.9,0,508
2015-11-26,2015,11,26,4,50.1,41.2,1044.2,10.0,10.8,14.0,999.9,57.0,28.9,0.0,999.9,0,383
2012-11-10,2012,11,10,6,48.0,35.0,1025.0,7.9,2.0,14.0,20.0,54.0,41.0,0.0,999.9,0,444
2016-11-17,2016,11,17,4,48.6,43.0,1011.2,9.6,8.4,15.0,24.1,57.0,41.0,0.0,999.9,0,707
2014-11-06,2014,11,06,4,53.6,48.7,1015.8,9.4,5.6,15.0,21.0,63.0,50.0,0.02,999.9,0,652
2014-11-04,2014,11,04,2,52.7,37.7,1019.4,10.0,6.9,15.0,22.0,61.0,37.9,0.0,999.9,0,538
2018-11-30,2018,11,30,5,38.4,30.1,1015.2,10.0,7.5,15.0,28.0,48.9,33.1,0.0,999.9,0,743
2012-11-16,2012,11,16,5,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0.0,999.9,0,672
2012-11-04,2012,11,04,7,43.2,29.6,1014.1,10.0,6.1,15.0,22.0,51.8,39.0,0.0,999.9,0,344
2014-11-30,2014,11,30,7,46.1,38.6,1024.0,9.9,9.8,15.0,999.9,55.9,24.1,0.0,999.9,0,377
2018-11-01,2018,11,01,4,58.0,54.7,1013.2,7.6,11.1,15.0,999.9,62.1,54.0,0.0,999.9,0,696
2018-11-12,2018,11,12,1,41.7,24.7,1029.4,10.0,8.2,15.0,18.1,48.0,37.0,0.0,999.9,0,497
2016-11-14,2016,11,14,1,54.4,44.6,1015.9,9.6,10.8,15.0,999.9,62.1,46.9,0.0,999.9,0,668
2012-11-03,2012,11,03,6,44.7,30.1,1009.4,10.0,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,307
2013-11-02,2013,11,02,6,57.4,55.2,1003.8,6.4,5.6,15.0,21.0,66.0,53.1,0.14,999.9,1,551
2017-11-13,2017,11,13,1,48.8,44.3,1026.7,10.0,9.2,15.0,999.9,52.0,46.0,0.0,999.9,0,699
2014-11-05,2014,11,05,3,57.7,52.4,1018.3,9.3,11.1,15.0,999.9,62.1,54.0,0.0,999.9,0,554
2016-11-03,2016,11,03,4,58.8,56.2,1014.6,5.1,8.4,15.0,21.0,63.0,51.1,0.0,999.9,1,689
2015-11-29,2015,11,29,7,46.1,38.8,1022.1,9.6,9.4,15.0,999.9,62.1,39.9,0.0,999.9,0,453
2019-11-05,2019,11,05,2,56.6,50.5,1025.2,9.6,11.5,15.0,999.9,62.1,42.1,0.01,999.9,0,440
2019-11-02,2019,11,02,6,47.0,34.5,1021.6,10.0,7.2,15.9,22.0,66.9,36.0,0.11,999.9,0,506
2015-11-01,2015,11,01,7,57.0,49.8,1016.1,9.9,8.7,15.9,999.9,62.1,52.0,0.0,999.9,0,312
2013-11-13,2013,11,13,3,33.5,20.7,1022.1,10.0,12.6,15.9,25.1,37.4,30.0,0.06,999.9,0,593
2020-11-26,2020,11,26,4,55.7,53.3,1020.9,7.0,10.2,15.9,999.9,57.9,52.0,0.0,999.9,1,198
2017-11-02,2017,11,02,4,58.9,56.1,1026.9,10.0,10.4,15.9,999.9,64.0,55.0,0.0,999.9,0,746
2012-11-29,2012,11,29,4,37.5,21.9,1025.9,9.7,5.8,15.9,22.9,43.0,32.0,0.01,999.9,0,515
2017-11-28,2017,11,28,2,37.9,27.4,1028.0,10.0,10.0,15.9,22.0,48.9,28.0,0.0,999.9,0,649
2016-11-02,2016,11,02,3,55.9,49.9,1024.1,10.0,9.9,15.9,999.9,63.0,34.0,0.0,999.9,0,665
2012-11-22,2012,11,22,4,47.3,36.2,1023.4,10.0,3.4,15.9,999.9,54.0,42.1,0.0,999.9,0,384
2019-11-15,2019,11,15,5,49.3,42.0,1022.5,9.8,11.0,15.9,20.0,54.0,45.0,0.0,999.9,0,621
2014-11-15,2014,11,15,6,37.0,20.6,1021.7,10.0,10.7,15.9,21.0,48.0,32.0,0.05,999.9,0,529
2014-11-16,2014,11,16,7,38.1,26.0,1027.1,10.0,5.6,15.9,22.0,50.0,23.0,0.0,999.9,0,429
2020-11-22,2020,11,22,7,50.9,40.7,1030.6,10.0,12.5,15.9,21.0,64.9,48.0,0.0,999.9,0,220
2015-11-10,2015,11,10,2,55.8,50.8,1023.4,9.3,7.9,15.9,22.9,61.0,43.0,0.0,999.9,0,757
2019-11-14,2019,11,14,4,35.0,24.6,1030.7,10.0,8.0,15.9,17.1,48.0,21.9,0.0,999.9,0,545
2012-11-21,2012,11,21,3,46.5,32.7,1021.7,10.0,4.2,16.9,22.0,53.6,41.0,0.0,999.9,0,689
2012-11-19,2012,11,19,1,43.0,34.8,1032.3,10.0,6.3,16.9,22.9,53.6,37.9,0.0,999.9,0,585
2012-11-26,2012,11,26,1,40.3,19.7,1017.3,10.0,4.9,16.9,23.9,46.9,36.0,0.0,999.9,0,563
2012-11-17,2012,11,17,6,43.6,27.9,1034.8,10.0,4.7,16.9,22.0,51.1,39.0,0.0,999.9,0,542
2017-11-09,2017,11,09,4,48.3,39.9,1022.1,10.0,8.7,17.1,20.0,54.0,43.0,0.1,999.9,0,702
2020-11-07,2020,11,07,6,60.4,55.5,1022.9,8.3,11.2,17.1,22.0,68.0,55.9,0.0,999.9,1,327
2019-11-06,2019,11,06,3,51.5,38.9,1024.1,9.9,10.5,17.1,22.0,62.1,41.0,0.38,999.9,0,615
2018-11-28,2018,11,28,3,41.0,30.4,992.9,10.0,12.5,17.1,28.0,51.1,36.0,0.03,999.9,0,573
2013-11-15,2013,11,15,5,53.0,39.1,1022.7,10.0,12.3,17.1,20.0,57.9,48.9,0.0,999.9,0,617
2020-11-15,2020,11,15,7,46.4,33.9,1022.8,10.0,9.6,17.1,20.0,55.0,32.0,0.0,999.9,0,246
2017-11-14,2017,11,14,2,46.1,39.0,1024.1,10.0,12.3,17.1,22.9,52.0,42.1,0.1,999.9,0,647
2019-11-10,2019,11,10,7,48.3,37.2,1019.5,10.0,8.8,17.1,999.9,54.0,32.0,0.0,999.9,0,457
2014-11-09,2014,11,09,7,53.2,42.7,1014.0,10.0,9.1,17.1,24.1,59.0,37.0,0.0,999.9,0,419
2017-11-15,2017,11,15,3,43.9,37.1,1024.1,10.0,11.3,17.1,999.9,48.9,39.0,0.0,999.9,0,713
2018-11-06,2018,11,06,2,56.8,56.2,1014.3,2.1,12.1,17.1,25.1,61.0,39.0,0.38,999.9,1,679
2016-11-04,2016,11,04,5,53.6,44.3,1015.1,10.0,12.1,17.1,22.9,63.0,48.9,0.0,999.9,0,777
2013-11-20,2013,11,20,3,38.0,21.5,1028.8,10.0,14.5,17.1,25.1,52.0,34.0,0.0,999.9,0,607
2020-11-01,2020,11,01,7,57.2,54.2,1016.7,8.4,10.9,17.1,22.9,61.0,54.0,0.0,999.9,1,307
2015-11-22,2015,11,22,7,50.1,45.5,1015.0,8.1,6.6,17.1,22.9,57.2,39.0,0.0,999.9,0,431
2017-11-18,2017,11,18,6,43.5,31.4,1013.0,10.0,9.4,17.1,27.0,53.1,28.0,0.0,999.9,0,629
2019-11-27,2019,11,27,3,48.5,46.0,1016.5,6.0,6.0,17.1,999.9,55.9,35.1,0.0,999.9,1,561
2015-11-30,2015,11,30,1,40.5,26.7,1029.5,10.0,11.3,17.1,25.1,48.9,30.9,0.0,999.9,0,611
2018-11-24,2018,11,24,6,41.4,31.9,1023.6,10.0,11.5,17.1,24.1,50.0,19.0,0.0,999.9,0,536
2016-11-19,2016,11,19,6,50.1,47.2,1012.9,6.6,12.3,17.1,25.1,54.0,48.0,0.0,999.9,0,692
2019-11-07,2019,11,07,4,51.4,42.7,1023.4,9.8,7.8,17.1,999.9,60.1,35.1,0.0,999.9,0,669
2017-11-06,2017,11,06,1,62.2,61.6,1016.0,7.4,11.8,17.1,19.0,66.0,48.9,0.0,999.9,1,682
2012-11-30,2012,11,30,5,41.3,25.8,1027.7,9.3,4.7,18.1,22.9,46.0,35.6,0.0,999.9,0,576
2016-11-27,2016,11,27,7,43.4,34.6,1014.3,10.0,13.2,18.1,24.1,48.9,39.9,0.05,999.9,0,466
2018-11-26,2018,11,26,1,45.4,42.8,1011.9,7.8,8.1,18.1,28.0,48.9,42.8,0.04,999.9,0,743
2013-11-22,2013,11,22,5,46.2,41.9,1024.5,9.4,5.6,18.1,25.1,54.0,30.9,0.0,999.9,0,702
2018-11-08,2018,11,08,4,52.1,38.7,1020.3,9.9,11.1,18.1,22.0,61.0,44.1,0.0,999.9,0,631
2017-11-07,2017,11,07,2,53.0,46.7,1019.6,9.8,12.5,18.1,25.1,66.0,48.0,0.05,999.9,0,710
2017-11-27,2017,11,27,1,43.0,28.8,1013.8,10.0,12.4,18.1,26.0,52.0,39.0,0.0,999.9,0,635
2018-11-09,2018,11,09,5,48.3,37.1,1025.5,10.0,11.1,18.1,22.0,57.9,39.0,0.0,999.9,0,866
2020-11-25,2020,11,25,3,45.1,35.1,1029.5,10.0,9.7,18.1,999.9,55.9,30.0,0.0,999.9,0,272
2015-11-19,2015,11,19,4,50.4,43.6,1028.9,10.0,11.8,18.1,999.9,57.0,30.9,0.0,999.9,0,797
2015-11-17,2015,11,17,2,45.3,31.2,1030.8,10.0,11.9,18.1,24.1,60.1,37.9,0.0,999.9,0,684
2019-11-20,2019,11,20,3,44.8,39.8,1009.7,9.1,10.0,18.1,22.9,51.1,41.0,0.04,999.9,0,526
2013-11-23,2013,11,23,6,47.3,34.3,1010.4,9.6,9.9,18.1,27.0,54.0,39.0,0.08,999.9,0,536
2020-11-21,2020,11,21,6,57.7,48.4,1024.7,9.3,10.3,18.1,999.9,64.9,51.1,0.0,999.9,0,310
2014-11-14,2014,11,14,5,43.7,34.9,1012.3,9.7,11.1,18.1,25.1,53.1,39.9,0.22,999.9,0,654
2017-11-30,2017,11,30,4,43.2,34.0,1024.6,10.0,10.1,18.1,27.0,59.0,33.1,0.0,999.9,0,663
2016-11-23,2016,11,23,3,37.1,23.3,1019.9,10.0,12.0,19.0,25.1,44.1,30.9,0.0,999.9,0,807
2012-11-01,2012,11,01,4,47.7,37.4,1001.8,10.0,6.0,19.0,23.9,57.2,43.0,0.04,999.9,0,439
2019-11-19,2019,11,19,2,46.5,43.1,1005.8,8.4,7.5,19.0,27.0,51.1,43.0,0.38,999.9,0,629
2016-11-10,2016,11,10,4,49.4,40.5,1011.2,10.0,10.9,19.0,27.0,61.0,44.1,0.0,999.9,0,706
2017-11-05,2017,11,05,7,54.5,49.5,1026.0,10.0,10.8,19.0,22.9,61.0,46.9,0.0,999.9,0,519
2013-11-26,2013,11,26,2,44.4,33.4,1026.6,10.0,11.3,19.0,26.0,50.0,23.0,0.0,999.9,0,867
2016-11-15,2016,11,15,2,54.8,50.1,1014.2,8.6,9.9,19.0,27.0,62.1,46.9,0.0,999.9,0,741
2017-11-21,2017,11,21,2,51.1,39.0,1020.3,10.0,15.3,19.0,27.0,57.9,37.0,0.0,999.9,0,790
2014-11-19,2014,11,19,3,33.6,14.6,1018.3,10.0,14.4,19.0,25.1,39.0,30.0,0.02,999.9,0,633
2018-11-20,2018,11,20,2,48.2,46.3,1012.0,9.2,7.0,19.0,25.1,52.0,43.0,0.0,999.9,0,695
2015-11-20,2015,11,20,5,57.0,52.8,1017.7,7.2,13.6,19.0,25.1,61.0,46.9,0.08,999.9,0,819
2014-11-25,2014,11,25,2,56.7,53.5,1014.0,3.6,11.2,19.0,26.0,61.0,50.0,0.26,999.9,1,599
2019-11-22,2019,11,22,5,48.1,43.4,1011.4,8.8,10.6,19.0,29.9,57.0,32.0,0.01,999.9,0,633
2012-11-05,2012,11,05,1,42.3,27.3,1016.3,10.0,5.5,19.0,23.9,48.2,37.9,0.0,999.9,0,479
2016-11-28,2016,11,28,1,39.5,26.7,1019.2,10.0,11.2,19.0,25.1,46.9,33.1,0.0,999.9,0,647
2015-11-21,2015,11,21,6,48.8,34.7,1021.5,10.0,14.3,20.0,28.9,61.0,39.9,0.78,999.9,0,597
2019-11-21,2019,11,21,4,43.3,36.2,1017.1,10.0,13.0,20.0,26.0,48.9,34.0,0.09,999.9,0,647
2016-11-06,2016,11,06,7,49.9,42.3,1019.1,9.0,10.5,20.0,28.9,55.9,36.0,0.0,999.9,0,532
2013-11-08,2013,11,08,5,47.1,32.0,1012.2,10.0,13.7,20.0,27.0,64.0,41.0,1.56,999.9,0,682
2013-11-07,2013,11,07,4,57.8,55.7,1015.6,7.1,11.4,20.0,28.0,64.0,37.0,0.01,999.9,0,646
2018-11-07,2018,11,07,3,57.9,52.2,1012.9,8.4,13.7,20.0,26.0,62.6,55.0,0.35,999.9,0,696
2018-11-02,2018,11,02,5,60.0,57.8,1010.6,5.2,13.9,20.0,27.0,64.0,55.0,0.01,999.9,0,746
2012-11-24,2012,11,24,6,44.1,27.7,1006.8,9.5,7.6,20.0,30.9,53.1,37.9,0.01,999.9,1,458
2016-11-29,2016,11,29,2,43.8,38.5,1021.7,8.5,9.7,20.0,27.0,53.6,33.1,0.0,999.9,0,752
2018-11-17,2018,11,17,6,44.5,31.4,1015.5,10.0,12.1,20.0,26.0,50.0,41.0,0.03,999.9,0,559
2013-11-04,2013,11,04,1,42.0,26.0,1032.0,10.0,13.9,20.0,25.1,55.0,39.0,0.0,999.9,0,658
2018-11-05,2018,11,05,1,47.5,41.9,1030.9,9.7,9.2,20.0,32.1,53.1,37.0,0.0,999.9,0,759
2015-11-24,2015,11,24,2,37.5,17.0,1024.6,10.0,11.7,20.0,25.1,48.0,30.9,0.25,999.9,0,733
2018-11-15,2018,11,15,4,34.0,18.9,1033.3,9.9,10.6,20.0,28.0,44.1,28.9,0.0,999.9,0,1065
2014-11-08,2014,11,08,6,43.9,29.7,1012.0,10.0,13.9,20.0,32.1,55.0,37.0,0.03,999.9,0,543
2017-11-29,2017,11,29,3,52.2,47.6,1019.8,9.8,14.6,20.0,26.0,59.0,46.0,0.0,999.9,0,701
2014-11-07,2014,11,07,5,52.5,46.7,999.0,7.9,11.7,21.0,29.9,59.0,46.0,0.85,999.9,0,641
2015-11-07,2015,11,07,6,61.4,54.7,1013.4,6.9,10.9,21.0,26.0,64.9,57.0,0.0,999.9,0,500
2019-11-23,2019,11,23,6,40.4,24.6,1012.4,10.0,13.9,21.0,32.1,57.0,36.0,0.22,999.9,0,528
2016-11-13,2016,11,13,7,51.3,36.2,1017.2,10.0,14.2,21.0,28.0,57.0,37.9,0.0,999.9,0,518
2019-11-09,2019,11,09,6,35.3,21.8,1024.6,10.0,10.2,21.0,29.9,48.9,32.0,0.06,999.9,0,502
2013-11-09,2013,11,09,6,41.7,22.4,1020.4,10.0,12.9,21.0,28.9,51.1,37.9,0.03,999.9,0,571
2017-11-26,2017,11,26,7,48.9,39.7,1007.2,9.9,12.2,21.0,31.1,55.9,41.0,0.0,999.9,0,485
2017-11-04,2017,11,04,6,53.6,44.6,1024.3,9.3,13.9,21.0,32.1,66.0,46.9,0.0,999.9,0,613
2017-11-10,2017,11,10,5,44.6,33.5,1016.1,10.0,12.3,21.0,28.9,55.0,32.0,0.05,999.9,0,724
